ID,Year,X,Y,NAME_1,NAME_2,Obs_Rice_Area,Obs_Rice_Yield,evi_max,evi_min,evi_mean,evi_count,evi_stdDev,evi_variance,slope,elevation,May_Tmax,May_Tmin,May_Precipitation,June_Tmax,June_Tmin,June_Precipitation,July_Tmax,July_Tmin,July_Precipitation,Aug_Tmax,Aug_Tmin,Aug_Precipitation,Sept_Tmax,Sept_Tmin,Sept_Precipitation,Oct_Tmax,Oct_Tmin,Oct_Precipitation
104,2018,92,27,Samdrup Jongkhar,Phuntsthothang,893.78,1600,12239.69199,8773.837335,10543.06221,3.931216062,1352.573323,2267341.54,0.071536918,317.926282,27.46914934,19.79378752,261.9088229,29.78239708,21.99116906,438.6514794,29.93591606,22.99382504,558.9093857,30.56887328,23.7103184,354.7975986,30.21044972,22.3600075,202.4707869,27.16683641,18.32868514,35.55046634
925,2022,92,27,Samdrup Jongkhar,Samrang,0.147,16130,10963.82663,7479.007698,9163.499601,3.751820915,1340.808906,3354307.741,0.136333289,471.9646461,27.85565229,19.82869678,403.4935383,28.27969664,21.10436675,864.7053462,29.89195348,23.1382601,402.5750238,30.31873215,23.47889403,271.9807509,29.52224867,22.09368113,164.7951979,27.82559516,18.60665896,168.6040675
720,2021,92,27,Samdrup Jongkhar,Samrang,8.051613,1538.400088,10883.73265,9046.462219,9950.504081,2.362085419,784.6678495,1525728.413,0.085303099,393.2230356,27.48148551,19.33206366,207.5697184,29.10325806,21.87778534,402.1042715,29.55726432,22.81518161,401.8837573,29.66653517,22.82249354,575.5085022,29.79651748,22.45717589,192.7620732,29.05273432,19.83374371,181.0617603
515,2020,92,27,Samdrup Jongkhar,Samrang,12.79,1538.400088,9917.368888,9266.697959,9592.639141,1.32551463,320.2943252,811967.1478,0.084037026,393.5408549,27.25344171,19.10401986,521.9764658,29.12768331,21.90221058,596.7261597,29.1056999,22.36361719,791.7988029,30.34638825,23.5045572,294.7770371,29.54082438,22.20148279,378.0085703,29.47721398,20.25822337,126.6922187
310,2019,92,27,Samdrup Jongkhar,Samrang,12.84,1538.400312,11799.75281,10357.71126,11095.52222,2.012270941,664.1697321,902363.0997,0.080316886,382.9173005,27.74981635,19.38015236,289.1953476,29.80874031,22.4825738,495.0459121,29.487131,22.58251258,911.4399401,30.94218474,24.049245,318.3265542,29.29169501,21.89368113,286.09094,27.77710516,18.46007346,91.85002041
105,2018,92,27,Samdrup Jongkhar,Samrang,81.3,1450,11582.85547,10024.73746,10819.71943,1.883989593,672.3192009,1261085.607,0.075342302,373.2932554,26.90138076,19.10423752,206.7849272,29.5276697,21.60699905,364.507618,29.43040403,22.334077,513.0318324,29.765923,22.77401714,349.0603999,29.32294246,21.3242348,185.9571487,26.17710516,17.13406339,34.74969392
926,2022,92,27,Samdrup Jongkhar,Serthi,0.053,5094.339623,13034.37013,9227.424107,11329.07271,6.185470779,1361.248423,2393652.708,0.285941037,1125.360649,24.47596085,15.54002959,260.0147954,25.30248905,17.37983384,560.84623,26.76137484,19.45853639,290.9325329,26.86765493,19.45567974,216.5167473,26.25475104,18.06226825,122.0405167,24.45074034,14.08809537,152.3418881
721,2021,92,27,Samdrup Jongkhar,Serthi,1.9926922,609.3615658,12145.89353,10264.36561,11275.59677,2.20972278,824.0785611,1551436.75,0.274048131,1146.845117,23.99011097,14.95249986,141.9340352,26.04064986,18.10768338,278.7762932,26.44959085,19.17711489,294.926296,26.33126842,18.91911797,434.884903,26.40177773,18.32040631,135.4092756,25.6447186,15.22464235,171.7313151
516,2020,92,27,Samdrup Jongkhar,Serthi,21.36,1012.461763,12669.47431,9209.748135,11064.02979,4.378437138,1364.66858,2585095.234,0.287205458,1145.385747,23.75025892,14.71264781,347.999044,26.07364707,18.14068059,419.2580208,26.12681841,18.85434246,562.5523474,26.93495135,19.52466056,239.8572811,26.38734877,18.30597735,264.4767655,26.14552325,15.72489615,103.7992147
311,2019,92,27,Samdrup Jongkhar,Serthi,21.77,1080.846578,12776.71461,9667.898611,11325.58621,3.719489298,1244.90525,2354654.082,0.284786803,1196.781139,24.4340511,15.17314517,180.1319866,26.71689524,18.65552951,339.1756672,26.47247482,19.0295476,638.9606442,27.47891766,19.93832926,237.7587208,26.06109145,17.8981244,198.3617709,24.3649872,13.91627611,86.79655153
106,2018,92,27,Samdrup Jongkhar,Serthi,36.48,1047.795504,12887.14633,9703.934561,11422.57293,4.291680368,1205.865508,1995985.971,0.283789971,1190.043112,23.50123371,14.84449667,131.3117624,26.49616343,17.8733045,239.7928299,26.37511979,18.75645365,363.7191373,26.36232174,18.78487111,262.4841063,26.07695783,17.3695863,127.8798953,22.74484266,12.53940818,30.71119331
927,2022,92,27,Samdrup Jongkhar,Wangphu,0.186,10784.94624,12314.38885,8984.666681,10725.97968,3.310635179,1346.76859,2681692.075,0.355750433,1303.610742,25.0576466,16.48277113,285.0761601,25.55035393,17.95997553,659.436992,27.19057502,20.21054356,328.4514113,27.38000524,20.21462029,231.5773836,26.71186752,18.82134493,122.6195054,25.03559818,15.00689068,168.2000787
722,2021,92,27,Samdrup Jongkhar,Wangphu,2.059459,769.2308524,12098.22828,10588.38811,11389.58415,2.008529292,676.9591884,1175678.317,0.355861178,1322.505103,24.47836232,15.79394827,148.8561129,26.36441056,18.77447785,323.6322206,26.81185441,19.86348423,353.6397361,26.73999388,19.66377698,476.7404964,27.00612602,19.23591279,136.9100323,26.12464389,16.05493752,205.6535
517,2020,92,27,Samdrup Jongkhar,Wangphu,7.13,955.0000428,10469.23941,9901.328944,10188.2838,1.208250493,280.0363554,584771.3632,0.372208981,1237.719339,24.30218037,15.61807655,381.936861,26.41303417,18.82310146,455.4534213,26.32775496,19.37938478,677.079044,27.42230184,20.34608494,236.1662152,26.72623001,18.95601678,320.9427598,26.6394477,16.56974133,104.7805208
928,2022,89,27,Samtse,Denchhukha,0.879,8704.891923,13042.08565,8621.488799,11072.7274,6.773523446,1503.65745,2697954.488,0.310598963,1128.127061,23.63220186,16.11315965,344.7004548,24.14635476,18.03482376,830.5373554,25.70502308,19.94425122,329.3023544,25.78068357,19.92278777,439.446124,25.16059126,18.5131329,454.9718079,24.21252425,15.16844693,212.2838606
108,2018,89,27,Samtse,Denchhukha,12.43,1245.937249,12141.3787,9461.322109,10785.6652,3.640252225,1069.361451,1448106.237,0.293485707,1070.651332,22.53675674,15.06773794,304.1837335,25.23181058,18.15962143,407.2242994,25.26389205,19.18528527,604.2511538,25.19460571,19.16492208,397.8709451,25.20684235,17.81659086,197.522741,22.1972644,13.07505518,48.74209083
723,2021,89,27,Samtse,Denchhukha,17.794851,998.1349148,11980.59961,9666.63897,10872.2974,1.941714835,1073.136111,2138852.394,0.307899234,1125.74253,23.1707043,15.49876597,334.9912715,24.78585044,18.57828239,552.310113,25.46976122,19.74754866,623.1723296,25.02590797,19.21408936,678.0664838,25.32831583,18.79791318,190.2726239,25.1986021,16.03746907,384.1469467
518,2020,89,27,Samtse,Denchhukha,19.71,1019.712579,12619.53539,9061.65954,11001.50518,3.448193582,1440.515381,2897397.314,0.305157169,1118.89946,22.76989499,15.09795666,288.2446659,24.78585044,18.57828239,527.9894656,25.10103003,19.37881747,980.688984,25.6208481,19.8090295,368.9975587,24.97761688,18.46081533,759.5245469,25.12745636,15.96632332,76.18112501
313,2019,89,27,Samtse,Denchhukha,27.24,1021,12817.98131,7812.597287,10550.41033,6.17872619,1730.880643,3460630.259,0.296713659,1117.633136,23.89994315,15.89345863,300.5325062,25.51920273,19.07165073,436.2065748,25.74685305,19.68528527,1054.293091,26.44695673,20.4052438,327.8974985,25.00844425,18.35921343,579.3051635,24.16961407,15.01675473,70.29921076
929,2022,89,27,Samtse,Dophoogchen,32.604,11001.22684,13260.68353,7133.793223,10966.52627,9.562142734,1913.165614,4783122.471,0.284619579,1061.036351,24.90825722,17.90298438,383.7024658,25.42377463,19.69223126,948.2926495,27.42029509,22.06179196,386.3994112,27.2188464,21.80443976,499.2518652,26.47621868,20.22350363,517.0539998,25.30330222,16.91905718,240.9965205
724,2021,89,27,Samtse,Dophoogchen,168.99213,1250,12247.91106,9244.54034,10835.99667,3.082382997,1232.730263,2307842.481,0.276815606,1026.847052,24.56039346,17.38160862,350.5972766,26.13426344,20.30940145,634.0304125,27.11522299,21.7826759,747.1024457,26.46922614,21.00553381,794.0101041,26.7445214,20.61543377,224.2469805,26.29700224,17.80783231,435.2260363
314,2019,89,27,Samtse,Dophoogchen,308.82,1251,13056.02259,7605.718318,10699.89705,9.958492718,1672.902278,3203451.11,0.272666369,1028.825354,25.22123189,17.71214828,341.0731038,26.91376761,20.85115594,519.4071398,27.34609723,21.70544347,1257.394627,27.96957409,22.32582221,386.0207769,26.29844424,20.02575195,653.8874837,25.31826424,16.79714611,79.43577905
519,2020,89,27,Samtse,Dophoogchen,401.36,1250.000187,12818.34168,8696.584266,10996.70897,4.974489539,1496.116532,2959065.648,0.281695371,1027.978878,24.16286594,16.9840811,305.4562214,26.13179096,20.30692897,614.0467396,26.68603165,21.35388939,1158.489043,27.06940011,21.63432032,427.5420723,26.20791596,20.07882833,892.5698417,26.2097126,17.72054267,94.62745492
109,2018,89,27,Samtse,Dophoogchen,433.23,1300,12661.55219,8857.178745,10941.6221,6.05101562,1307.037441,2184634.323,0.275517582,1010.506162,23.8692529,16.90381077,345.6673024,26.5893874,19.87935026,475.9359965,26.88603165,21.20544347,717.3946268,26.62184081,21.01767205,462.4095821,26.52241962,19.52350363,235.0563418,23.39776841,14.92464452,55.45745927
930,2022,89,27,Samtse,Dungtoe,26.5468,11981.54203,13217.33705,8645.21789,11333.89455,7.127033575,1584.404814,3119320.94,0.365033361,1048.76304,24.29604353,17.11500432,356.3395791,24.92411358,19.13918276,865.2683771,26.74389594,21.30585183,385.3497406,26.48916114,20.97050303,506.3572355,25.80557798,19.48833958,522.1945806,24.69943067,16.17722687,224.254324
315,2019,89,27,Samtse,Dungtoe,327.2,1020,13140.94878,8582.382881,11253.4529,6.089184336,1613.293064,3258547.558,0.345391942,1017.388158,24.57815653,16.89561833,321.3187518,26.3032286,20.14416979,467.1721678,26.76178293,21.01575382,1195.012684,27.25641395,21.46083886,370.6000288,25.63113289,19.3217714,646.9977659,24.69769386,16.06805996,83.46396656
725,2021,89,27,Samtse,Dungtoe,345.26969,1200,12494.42695,9929.85633,11289.84984,2.830498185,1066.765129,1948272.776,0.336478453,1062.369069,23.87815653,16.48913231,358.7004901,25.5302825,19.63768377,599.5103056,26.46921303,21.062936,720.0621937,25.78916114,20.27050303,762.5526809,26.00257999,19.79332661,232.6664024,25.75359614,17.07549005,385.3347506
520,2020,89,27,Samtse,Dungtoe,414.77,1239.999981,13120.6362,9998.317608,11695.0667,4.61036389,1153.615168,1919768.09,0.348439194,1021.019134,23.47665754,16.08763332,290.9602912,25.5302825,19.63768377,577.3974488,26.09453012,20.6882531,1088.962669,26.36534304,20.84668492,435.0229173,25.62939608,19.42014269,868.0299078,25.65359614,16.97549005,82.87907178
110,2018,89,27,Samtse,Dungtoe,457.93,1555,13005.44157,9683.642552,11565.47182,4.135623694,1295.362114,2547985.837,0.362848799,1182.448042,23.21585471,16.05586624,327.5739406,26.00472759,19.20275295,446.2406313,26.26178293,20.51575382,680.3565869,25.95791294,20.24518593,450.0322139,25.82520179,18.78684059,227.9821274,22.76320986,14.14100605,53.96014702
931,2022,89,27,Samtse,Namgaychhoeling,27.799,12022.44685,13211.12918,4774.829482,10383.78702,7.808774283,2931.3079,11500000,0.253521568,720.6670138,23.53314205,16.09001476,326.7820408,23.80304421,17.8864486,773.494316,25.15428759,19.50423567,399.2316773,25.31492321,19.61877357,559.2708094,24.81064109,18.30086353,511.0208504,24.184175,15.33196972,194.7226048
726,2021,89,27,Samtse,Namgaychhoeling,211.614815,1400,12302.54144,8974.589519,10790.86605,3.40629796,1340.699617,3042806.089,0.213283209,694.307051,23.06420451,15.44231841,359.7345466,24.36753293,18.33369405,588.7423348,24.88789419,19.25568946,714.0166967,24.66708477,18.94723725,777.6095262,25.02055255,18.63140679,299.734328,25.0968902,16.13473794,341.0833743
316,2019,89,27,Samtse,Namgaychhoeling,297.13,1473.001716,13069.64287,6364.090511,10577.74628,9.041970519,2174.913063,6095079.776,0.187105625,619.3421042,23.8403782,15.90998251,291.7113188,25.1634093,18.87197081,423.3249167,25.17241624,19.23333607,1125.770809,26.06329999,20.11233536,417.1007815,24.62714653,18.09518774,630.4670165,24.11790184,15.14734656,93.34686014
521,2020,89,27,Samtse,Namgaychhoeling,301.71,1599.100048,12817.30184,9231.842585,11315.65698,5.088272102,1342.714779,2873773.146,0.211941266,703.6580765,22.72468984,15.10280374,272.1125868,24.28014975,18.24912554,578.09906,24.53993278,18.90772804,965.8454118,25.19511395,19.47526644,503.1175876,24.59609499,18.20694923,885.3474067,25.09175275,16.13299721,73.5177898
111,2018,89,27,Samtse,Namgaychhoeling,322.81,1528.082928,12311.99827,8419.812298,10612.46044,4.828419059,1461.743722,2946651.671,0.184629946,602.6455603,22.46305679,15.08527354,321.231814,24.82893917,17.88184402,447.915068,24.6573236,18.73333607,629.7042138,24.73294256,18.84411106,470.2193802,24.82097065,17.59152593,238.8128655,22.0809231,13.17293272,53.11395311
932,2022,89,27,Samtse,Norbugang,24.3045,10868.42231,13366.63361,8011.820828,11299.62143,10.48276505,1652.430272,3340437.312,0.146597629,478.0695594,24.63459471,17.28631503,382.021295,24.8948868,18.98737232,922.7533301,26.4351801,20.86301894,403.6832328,26.52111582,20.85249985,567.6767218,25.94931008,19.48181411,554.6952691,25.08570277,16.35449197,227.2917388
112,2018,89,27,Samtse,Norbugang,480.44,1300,13136.50384,8120.459874,11054.24258,8.57883957,1644.006398,3031927.927,0.102770293,429.5883424,23.58669733,16.27995639,369.0451287,26.03440057,19.12146526,500.7726241,25.90004779,20.00509229,692.5817454,25.95848814,20.05907951,504.1549788,25.9826683,18.77660833,259.3619557,23.14252135,14.33475897,57.20661848
317,2019,89,27,Samtse,Norbugang,526.72,1050,13177.33007,6934.93595,11023.13082,10.54078356,1825.851826,4349217.43,0.098320722,426.2806859,24.94542142,17.10815065,353.9720447,26.40120363,20.14714175,524.0129025,26.38479183,20.50509229,1232.349621,27.29184637,21.384081,430.6992115,25.73258169,19.25090795,690.3904486,25.06272027,16.22736097,91.84015292
727,2021,89,27,Samtse,Norbugang,545.3963,1200,12658.39906,8894.282454,10975.27815,3.992309941,1467.281174,3022773.608,0.11320478,453.3993535,24.18356132,16.64394003,376.1163312,25.57152799,19.55313004,660.0400514,26.12545846,20.57395317,756.0829102,25.78890449,20.11253808,854.4066065,26.24754196,19.90220716,278.1700317,26.0745744,17.23763515,394.3807718
522,2020,89,27,Samtse,Norbugang,742.5,1246.999981,13194.97625,8989.603438,11459.50779,7.203472976,1393.008029,2643856.341,0.110485762,444.2218458,23.86553671,16.32591542,301.9390419,25.49212114,19.47372319,641.9992533,25.71221552,20.15998746,1086.386506,26.38291619,20.70654979,502.1783048,25.66511558,19.31978078,964.3357924,26.01119407,17.18520698,91.37650081
933,2022,89,27,Samtse,Norgaygang,7.88,12582.84264,11746.16794,6247.350082,9547.510726,2.641087047,2402.887197,12100000,0.303486268,1115.088971,20.71721933,12.42577539,227.1333777,21.30521792,14.79042364,497.9239769,22.48918155,16.23826846,326.2622084,22.68303944,16.37549259,444.5692211,22.21193856,15.09324794,359.9197996,21.48632583,11.67770323,146.7598795
728,2021,89,27,Samtse,Norgaygang,83.2302852,1139.220038,11973.6816,9869.83634,10951.69709,2.080792852,929.9753799,1924526.178,0.307700371,1164.373746,20.17320062,11.65387601,290.2087723,21.79916269,15.12651843,422.0257292,22.33183062,16.09311671,522.403072,22.19333666,15.87089756,556.2356475,22.2592954,15.24060478,284.067613,22.35232893,12.40312188,247.6589036
113,2018,89,27,Samtse,Norgaygang,113.73,1100,12872.58424,11037.42376,12035.97076,2.383860792,814.7809822,1230742.895,0.306999798,1075.894396,19.64416842,11.38871761,212.609959,22.1859654,14.66384052,308.1394403,22.09616465,15.62843703,423.9654357,22.07988799,15.59121289,339.7724299,22.17566449,14.33845329,170.3186389,19.20112195,9.34273964,40.62914495
318,2019,89,27,Samtse,Norgaygang,141.96,1215,12190.55001,9893.815288,11077.59992,2.438030594,998.8657614,1775346.509,0.300963778,1071.701214,21.04849174,12.22338176,176.2582344,22.43480463,15.54934383,239.3204872,22.68841078,16.13568814,740.2484751,23.34962848,16.79340875,344.6617315,22.0777938,14.88837012,452.4953791,21.37227829,11.45448412,82.21440982
523,2020,89,27,Samtse,Norgaygang,159.28,1180.133745,12312.78388,10518.17755,11454.79837,1.951052536,809.5064177,1677517.042,0.305625194,1184.813909,19.82218033,11.30280396,209.7857935,21.63879894,14.97814683,403.538908,22.08497283,15.84625892,638.5526968,22.62732246,16.30488337,414.2841485,22.08442387,15.06573324,635.7374219,22.46922849,12.52259621,46.9897416
934,2022,89,27,Samtse,Pemaling,23.961,13001.87805,12450.3913,3211.107345,9130.116711,5.280271867,3563.051625,16800000,0.271681366,818.9180041,26.57740329,19.34383571,428.3663096,26.78707785,20.98765777,949.1786177,28.2639899,22.74872757,505.5859316,28.21035683,22.6300539,746.1629256,27.77506311,21.45455414,649.5705806,27.01505765,18.57893839,240.9255646
729,2021,89,27,Samtse,Pemaling,158.559124,1200,12333.54133,9244.556848,10878.13767,3.063853748,1279.430498,2586381.662,0.241250842,803.7782806,26.0662141,18.6558368,486.6651429,27.35525687,21.4558368,751.8801938,27.99581088,22.52389984,893.3547793,27.5729549,21.9783107,1002.931705,28.00093471,21.82273317,436.8094426,27.94536399,19.37893839,458.8913147
524,2020,89,27,Samtse,Pemaling,201.07,1424.454278,12692.53865,8821.266322,11066.43369,3.53027875,1572.472886,4977801.091,0.236574919,788.9667188,25.77296855,18.36259125,357.578222,27.25525687,21.3558368,750.7621614,27.62763185,22.15572082,1145.716586,28.0988265,22.5041823,683.8086239,27.51888517,21.34068363,1168.827113,27.95970526,19.39327966,93.36330763
319,2019,89,27,Samtse,Pemaling,229.88,1441.995824,13088.91144,8533.534823,11196.50604,6.427776461,1620.811744,3371932.213,0.227022636,747.7526247,26.92239203,19.21201474,358.9785086,28.17437402,21.9817084,511.5722863,28.25245958,22.48054854,1357.318005,28.95417889,23.15324418,581.0279048,27.58940438,21.23543699,825.8750085,26.94979191,18.37893839,120.6778331
114,2018,89,27,Samtse,Pemaling,369.75,1370.017579,12560.75601,9476.125997,11168.17708,3.244044334,1274.625414,2470663.26,0.226370764,754.9802705,25.56469946,18.36970731,423.4218462,27.79312956,20.97495395,577.7607287,27.72215324,21.95024221,760.3976939,27.61794364,21.86758545,616.9615883,27.81527598,20.73707444,316.5323054,24.92344955,16.40480999,67.00900594
935,2022,89,27,Samtse,Phuentshogpelri,3.03,11386.81518,12604.9182,504.7775471,9010.85291,7.750578184,4013.359108,17500000,0.209771397,524.2145969,28.87684479,21.70987406,499.3428863,28.59993873,22.78839006,1171.40708,30.3373145,24.9204595,384.790708,30.49325391,25.00558884,535.7164398,29.58784207,23.33485705,553.7704221,28.66567733,20.33681416,298.0219197
115,2018,89,27,Samtse,Phuentshogpelri,85.43,1224.850755,12671.54476,8560.057785,10848.26695,7.090767115,1384.24904,2583156.641,0.132939223,438.0046486,27.81163376,20.7275902,425.5459496,29.92703199,23.13173928,578.4297481,29.61522464,23.87440436,762.5523145,29.87509871,24.15973111,555.469469,29.77262764,22.73569095,290.7026889,26.98918652,18.56345813,64.83890402
320,2019,89,27,Samtse,Phuentshogpelri,132.75,1182.977627,13095.12803,8602.82848,11179.60793,9.000040298,1423.386669,2645245.607,0.142192732,440.6380805,28.99542546,21.41756978,406.9513615,30.37409462,24.2279612,654.0415589,30.02875085,24.34962219,1336.776685,31.28506127,25.59562628,495.3563308,29.43655208,23.12310415,745.837032,28.78207624,20.36140572,82.01572498
730,2021,89,27,Samtse,Phuentshogpelri,201.91503,1164.25576,12275.79573,9565.185374,10972.02913,3.655806147,1078.684329,1792595.025,0.171406474,491.2317395,28.57739959,21.2275017,367.096324,29.44849558,23.52319605,736.9275017,29.9348128,24.55568414,790.8251872,29.57509871,24.06642614,985.4968346,30.11513955,23.9811096,261.6390402,29.78715112,21.36386658,595.0977876
525,2020,89,27,Samtse,Phuentshogpelri,263.55,1183.561145,12577.32944,9680.43115,11271.00072,4.138365438,1095.669641,2093088.818,0.162651373,463.2098108,28.22942818,20.87953029,396.6187883,29.44849558,23.52319605,753.9464261,29.32150102,23.94237236,1259.843022,30.36632063,24.87865555,471.7742682,29.23011572,23.09608577,1075.814908,29.69777059,21.27448604,131.2848536
936,2022,89,27,Samtse,Samtse,11.525,11687.59219,13411.54602,5251.654625,10788.39213,10.55477652,2560.03265,8696244.675,0.142427028,440.2871076,27.14707994,20.01726998,458.3918552,27.00566214,21.25735747,1085.673424,28.93688084,23.55363499,417.5705279,29.00028658,23.49944193,571.5755656,28.23555656,21.9868537,588.8253394,27.26060935,18.92527602,274.3745701
526,2020,89,27,Samtse,Samtse,207.77,1499.999759,13223.86758,9862.366305,11794.50784,5.300465577,1216.05891,2287869.859,0.127695138,407.7753763,26.42625038,19.11726998,358.2147813,27.78964404,21.91394872,731.1428054,28.07988235,22.74302262,1247.492127,28.83041026,23.309454,505.3512519,27.91208145,21.77704977,1071.216833,28.25008748,19.80350226,117.3208446
116,2018,89,27,Samtse,Samtse,245.78,1400,13133.58189,8707.559057,11377.5018,8.078884786,1461.560634,2755808.561,0.107461153,387.8408138,26.09500452,19.04040121,417.6064253,28.26478733,21.51648265,564.1246456,28.28989442,22.58850075,771.6967119,28.3941448,22.69559879,553.0504977,28.3584917,21.33498643,289.1276621,25.46409653,17.05859125,63.76084465
321,2019,89,27,Samtse,Samtse,266.97,930.0023598,13431.521,6466.805566,11188.05963,10.78393575,2038.561167,5148046.974,0.110798597,384.9016428,27.38666365,19.8025098,401.6055505,28.66355053,22.56022323,618.318371,28.72151735,23.08465762,1361.846998,29.78220211,24.08336048,476.6558673,28.03308597,21.77954751,767.0848869,27.32770739,18.89034691,90.06621418
731,2021,89,27,Samtse,Samtse,274.9567,1300,12871.18895,8758.939024,11006.49788,4.864547183,1529.696372,2910208.392,0.127593979,421.3537962,26.7781448,19.4691644,392.5625038,27.79831976,21.92262443,728.5997888,28.57775566,23.22895324,823.913816,28.161273,22.63905279,959.4124585,28.65529713,22.52026546,278.1193665,28.32613876,19.87955354,508.3868778
937,2022,89,27,Samtse,Sangngagchhoeling,41.338,11202.9029,13261.73796,6956.785644,11040.48598,10.32235744,1921.032665,4636204.906,0.164338635,589.0472594,27.76803137,20.52834868,461.6521382,27.68498222,21.85543904,1077.415793,29.08745327,23.63992888,491.0664721,29.21226406,23.69004286,736.4231786,28.62168323,22.35971551,684.850734,27.85988876,19.49814899,262.8567521
732,2021,89,27,Samtse,Sangngagchhoeling,239.83146,1296.598566,12376.00957,9094.26773,10811.13012,3.423071087,1327.202258,2549885.478,0.13907945,568.8815526,27.27892769,19.9032461,478.1071396,28.38295796,22.41543722,806.8952311,28.72745509,23.33237896,905.6524118,28.47471505,22.92647032,1057.779976,28.92168323,22.78124373,391.2709036,28.78168141,20.29814899,475.6383697
527,2020,89,27,Samtse,Sangngagchhoeling,386.82,1144.197746,13098.93489,8682.933426,11326.5272,7.055061167,1494.383279,2895486.068,0.133617099,558.5329451,27.00403027,19.62834868,364.5718063,28.28295796,22.31543722,795.7054801,28.32745509,22.93237896,1229.810522,29.07471505,23.52647032,664.1292058,28.32168323,22.18124373,1218.043494,28.77078508,20.29814899,107.733382
117,2018,89,27,Samtse,Sangngagchhoeling,507.98,1298.194811,12607.31207,8501.959972,10910.71298,5.688842039,1457.123799,2780151.339,0.139301781,568.9490179,26.76753898,19.55345126,461.4426917,28.83408407,22.01137048,619.924136,28.52388073,22.7799307,802.5299535,28.64511717,22.87759643,635.902161,28.66372755,21.65971551,330.6226862,25.90876265,17.40904532,70.00072946
322,2019,89,27,Samtse,Sangngagchhoeling,551.3,900.0021223,13048.4237,3881.101706,10270.63952,10.57095949,2630.791936,8151679.837,0.131748594,550.5368395,28.10403027,20.4278563,421.5492842,29.23050971,23.01543722,615.3053707,29.02388073,23.2799307,1438.807058,29.99624328,24.21557399,564.8361448,28.40015501,22.09571442,857.9394547,27.83786815,19.30904532,117.9772043
938,2022,89,27,Samtse,Tading,1.338,11487.24963,11998.19871,471.0832489,8497.328612,5.800711344,4142.455279,19300000,0.264020091,815.8155121,28.20414528,21.06023486,461.3576104,28.12283432,22.31676399,1148.225584,29.71645277,24.32889823,386.4921715,29.9257636,24.4325847,527.5650347,29.15620508,22.88797805,513.3005326,28.10590991,19.79261422,283.1946548
733,2021,89,27,Samtse,Tading,23.03636,1300,11808.53584,10568.35576,11194.65692,1.822587544,575.4027085,1008805.997,0.23846865,792.8669051,27.89299281,20.57933457,355.1128401,28.93421458,23.04427297,714.4550821,29.35695585,24.00301591,770.3545945,29.06930506,23.54092338,910.6226899,29.53938334,23.39245059,241.9937436,29.18431404,20.78253016,587.2130069
118,2018,89,27,Samtse,Tading,36.38,1250,12831.43128,10082.79889,11495.56702,4.880317218,1006.586843,1503766.063,0.233647585,732.9196316,27.15017646,20.10248011,386.2825013,29.41570521,22.66528491,542.0425436,29.0754941,23.37276052,759.6018352,29.35645213,23.63094199,517.3320393,29.22611653,22.19977862,261.8515785,26.35446933,17.95863065,61.54761294
528,2020,89,27,Samtse,Tading,66.36,1228.50002,12695.5568,9974.414916,11388.92523,4.09117992,1041.678884,1713342.391,0.248720516,839.9436096,27.50436666,20.19070842,386.8867428,28.93421458,23.04427297,700.9383663,28.82674217,23.47280223,1247.489284,29.81340477,24.28895021,447.757636,28.77796137,22.63102862,983.03202,29.11379299,20.71200911,113.0179671
323,2019,89,27,Samtse,Tading,74.21,1012.067915,13305.10619,9476.823997,11707.07981,7.127002342,1303.107614,2389360.966,0.244792094,813.1116613,28.37218622,20.81003593,369.4791132,29.80841889,23.68341247,608.7039592,29.48043185,23.82931853,1330.767839,30.71769443,25.02605878,467.0910549,28.94049987,22.65383085,693.6191928,28.16527849,19.76847408,79.31853183
939,2022,89,27,Samtse,Tashicholing,8.722,12456.37468,13539.53479,7660.213349,11405.25919,9.757164234,1871.68418,4738895.899,0.076035134,384.9219281,30.60775294,23.02973252,523.6173924,30.38944308,24.18824137,1142.750743,31.39063186,25.68353792,513.1903347,31.8009562,25.89277684,815.3362191,30.9788474,24.37066804,689.6714046,30.29493475,21.55056209,267.5569195
734,2021,89,27,Samtse,Tashicholing,312.42026,1008.268692,12603.20865,9763.559234,11300.7379,3.328220034,1138.388592,2155286.849,0.067401185,377.7959285,30.18139294,22.38161261,565.1159064,31.0435586,24.74235689,895.9174312,31.03092131,25.37205065,946.359478,31.00898049,25.09910841,1130.963174,31.28145755,24.78167722,466.0208037,31.15145368,22.29461171,554.8878408
119,2018,89,27,Samtse,Tashicholing,390.33,1296.281352,13173.85082,9006.347221,11423.36741,5.250626886,1542.61075,2855956.3,0.064339263,376.1046513,29.69555498,22.12651505,525.5262954,31.54593617,24.34473446,709.2508076,30.77931257,24.81695309,801.3275617,31.20068484,25.05671275,700.6892363,31.0739372,23.67442822,352.9016669,28.30134384,19.49834604,74.48727226
529,2020,89,27,Samtse,Tashicholing,433.08,1039.941837,12981.06743,10360.48338,11838.82464,4.40913844,991.5049764,1768131.808,0.06325571,375.7714037,29.89064479,22.09086445,415.9824267,30.94915364,24.64066417,925.1824525,30.63064995,24.96829048,1201.70681,31.60755912,25.69768704,755.1502778,30.62289702,24.12311668,1289.396821,31.20740406,22.35056209,115.1516992
